"email_hash","category","filename"
"dd505e86264d854bdabec9ccebb525c46efb5562fa1beb4ccec4059e907d959c","Watches","accessories.csv"
"4dfc014a1c44559715a5795df2f6ceb8edd496c047b004eb61abc24f9ce99e8d","Purses","accessories.csv"
"bf7f72801b80b68cd1034431db6e67799e145bdca4438634ee36d3deab00270e","Satchels","accessories.csv"
"5bcdafed5d7053ee3432dd5fa7d6596d369a8ed4c172b1e19923f9b286757554","Wallets","accessories.csv"
"f8efceaaecbb2af6a21ea13e40b8d9b225b4d46661101b3145eab25470d3a07f","Satchels","accessories.csv"
"0dfd506a7d0cdce0e0c25d2064a711a47ef6eff665248de1357324a4f7971072","Purses","accessories.csv"
"987dd24f0e81cbab7abeace573d17e320deb6640c649c16a42418f2c8fe4cc05","Wallets","accessories.csv"
"e506c4586ed9a3ff356bb6969417547689b2c511497cacef63865890a43c9e54","Wallets","accessories.csv"
"c47f7c7e4bdeeea1e670afdf016321430f9e1279107fe3db82713bc75d54c143","Watches","accessories.csv"
"f1c5e8b0f8b4208fcf3d9086dd00a45ea47647315a7454a1e62bede205d6af03","Watches","accessories.csv"
"e83a51e5e1427f1184fd7ee81cc3a3a3303d321d04e7cb32791cf58aabf1a886","Purses","accessories.csv"
"1944b30bddd6acef3585b70912eb53ea7c5aa055c0729145c91e47f7b5562fb9","Satchels","accessories.csv"
"33d935c5edfc8dbdb574edd5eea0d045223676437339dcf3c5e86e619d7f448d","Purses","accessories.csv"
"1e7f9030705123fb479cb97e87d81aadd715d6162ed95855b7f026cfa9e91a24","Purses","accessories.csv"
"6bd5b5540a72617ae3735dc8c1a0f56badac9a6eac9050c5c49319faf6985254","Purses","accessories.csv"
"87c376388e270ce6e25cd6e11923c2e8dfd7e6ffa53693d0e7a669c83d7d732d","Wallets","accessories.csv"
"f090b2cffe63e72590459326694d260cf603dd315a40701eee953fe0a2935403","Satchels","accessories.csv"
"ee94df0d3f6ed78c710d4d814ac950257a854cf1bd78f0fd37bbabd0cd5b7c08","Watches","accessories.csv"
"d9c48fb99cecc669db6ed65501e3fabfd9d6ed9ebcb83a221361d290afd16ffa","Watches","accessories.csv"
"e493a6156d0db30bf06a12e4bd7a29fbdb4c62ac775beeb7edf185fc31f1173e","Satchels","accessories.csv"
"6a8d7726fdeb13feba6e18e5a1a72a9d7dc0066c6567669771e1fc5c1ca41111","Watches","accessories.csv"
"831699d2c530c4910cb58f0978fcece1c078d2d5319bd0c3f5103f434dcfac84","Watches","accessories.csv"
"7566b2e3dece46ff8cd7ab1936b41cccbc9077d724a8711df20e7b130421588f","Purses","accessories.csv"
"deaa56df956dcfda0e786a54eb3119fb29188b984916303a0b76b424459f86f6","Satchels","accessories.csv"
"67c7a44d77aabf2808b266921a25ddbeed0a1c045e06282df082023e732a2845","Watches","accessories.csv"
"29b3a89a82743599a87e38182543927b56754738ec35cc6bdaec2ee93d63c33a","Satchels","accessories.csv"
"caef89bf102131f3ff605e2951d180046b13142823eafd7946c90d5c1b65f94e","Wallets","accessories.csv"
"e4d89b4ab68f29f04991f687599392a568f21afd6f61c7fe1dca5342e5181db3","Watches","accessories.csv"
"b0583d2c1fccd96fdffa1b1d09f876aaeaa6feea3336239bb57bb6740f100e79","Watches","accessories.csv"
"1f471b7807c5a296ef7431008a2edc71b492e1e874a7ac352e5e81c01eb6aad0","Wallets","accessories.csv"
"50e4f1ac7c43a57d7ce52e0f9f46d19604f1a2b0bd1863a3ff9f61b157ed0a03","Wallets","accessories.csv"
"a302cb391f34673db7e0ee8915ff1bf7f960bbe30d639a91c53d0b66ac9a04ab","Purses","accessories.csv"
"cf4ad399df66ce6052148983437463ea3b4badf5048b16acd3f96cc7ad9f16f2","Satchels","accessories.csv"
"38d3948bd4c4bae6cd622a7e75a75ff0c99e1fe68e2aabce67b6ff2937558e99","Purses","accessories.csv"
"f7909e7d6b2010dc37bedcb475968b46891d6ea336a753a6c87d80fa411e3d3c","Satchels","accessories.csv"
"3c706310411818decc4d32b3447434a7f4ce8ed904ed51778a052a4e99b4633f","Watches","accessories.csv"
"62e4a85c8f842cc07d9b67b1c4930b0d0c07b8197e780f9dd24ef3967987aa64","Satchels","accessories.csv"
"a9ffb894dbbf0a59bfd851abd616c93ef23af9146f74a8157786dc5dbdbefd31","Wallets","accessories.csv"
"96b79699bf040f2903e5d4c82e74c187aef8aeca7807339a891f60f0fac5e3d8","Wallets","accessories.csv"
"338c196c8d0c2ee3bc1abac25bba9f82a62076561635972c3ba9a8415a0195ab","Wallets","accessories.csv"
"0c989b906bfe6b42c038cc14523378c6a188d0485c5bc5cfdc558c18740573b6","Satchels","accessories.csv"
"a5e118586397ef00f2298c6406c151d0cda2c0be481d8c5f4a3d28e8924c93e8","Purses","accessories.csv"
"4ef0e46ebf51b42e66a1d1c29b22716cf4e0bd187a498d89de4bcb3477b8b773","Satchels","accessories.csv"
"254b24057fe1986e4ab9689865c15a531a0c5be5ebb5efe0f473a6c0f7c043b3","Purses","accessories.csv"
"f40c14b0c8989057e0baef54deb720a81fc38d65ac6b0b2a397766f7cf04990e","Satchels","accessories.csv"
"bb851fece666c96ce4c1146300babbecbef5eb2591e690a698f97697b117a871","Watches","accessories.csv"
"03a64625853fece899e1ce0c34459cb7f62e046c9161720f6b28aff145f4daac","Satchels","accessories.csv"
"774bddccc16d541eeb195f60a3f6606971b9cc2c7a615247794ca7483492d1ee","Satchels","accessories.csv"
"bfd05f432595f17040fbe3ce466f126f110d417fb446b6e84cf146aaff72a5b8","Watches","accessories.csv"
"b1e2d4c27af3d62cb9de84379c53f5cf19cc44cb6d0fb999e89c89f4dae32223","Satchels","accessories.csv"
"83cb812694c19d3bfa3a591cb5288bca8d80f55d66efd29838d39df71a3bdc68","Satchels","accessories.csv"
"0643f982031cdb11708242f6514a977144f4a240cb3164bb966471b87d448530","Purses","accessories.csv"
"dd392a46b29dd9d2886dc3dd0f204f0cd51eb08cc03740e9497a2878b892dae5","Wallets","accessories.csv"
"f9b900da785a2096b7a716c0d1a72e7df90cfaafa7e4db43e8353312bd4fc2b4","Wallets","accessories.csv"
"a8df489e6a6b3e1c00622a1d84c776ca36a3a5cce82533d1a567d085ccb4beca","Wallets","accessories.csv"
"27985a627a80930d7dcfa860ec0a319e9f96af22ccfb46bee52670442aa9326a","Wallets","accessories.csv"
"d4aa9ec4bc2c34f6ef3d1007fcd2da0802ed196c4f52cd3a863c7c0359f7194d","Watches","accessories.csv"
"fac11f077a0a2bb111f572bcf9cd0b0b6662c3eec33d0dea80e3b3db2c055edc","Purses","accessories.csv"
"42fe526c2f1173d51482944df6c7109b7f6da377c1809fdd53e3e3f1707c512d","Purses","accessories.csv"
"4f8aaf78e4178a9b79601b2f7d0b7df555595dafad12ab9dda43073ea3233a11","Satchels","accessories.csv"
"57d2cac8e620a48934d3238f92e18631d8a8f0539b94b6cf1b44c5e6457adba7","Watches","accessories.csv"
"6f01e9a7af73763d38af3fe04c82e96db253f14d275e8ced8eeb2bb6eff63810","Watches","accessories.csv"
"e577345099927928078d8564d1ebc1c0dafca1013cb0d21fcc20172a5b5d8706","Satchels","accessories.csv"
"53763c215f2b377799848f1c902ace848888deb595f21dfc29ffaaf49b60afac","Wallets","accessories.csv"
"8a48ef105b0742cb38fdcf6e297146a12bd1acc675ee20a813972bd49a0ee656","Satchels","accessories.csv"
"b2380020b8458a8edb1bc834bd239bc20fdaef234656e79db226b97c03495a25","Wallets","accessories.csv"
"8e1e756c41bbd7c145edbd3a8eab730a7150ae6785be03b835a2717047d0d64a","Watches","accessories.csv"
"a69e6701ed2d613b65d6379ba53938efeb40765d2ad1cba09020bf43157fd465","Watches","accessories.csv"
"61d34ad54ae164076118389d046c52f63b0cb7c6bdc39dffca6b5b8ae47d3621","Satchels","accessories.csv"
"7aba8bcfe903ee6a7b8b53ef74b12b08079670ca72d644f97a51144198e21cf0","Watches","accessories.csv"
"f7197aaff8199c313dac78095bbe7d3d70033e261b0a9faf0bee8c472b42a27c","Satchels","accessories.csv"
"f77386c5d5bc8f804112a000f1b3d06640e65a2cebd59ac45613712673b57db6","Purses","accessories.csv"
"9eaa3502aeca389db245ca6479dca7d8b7eb3ec1fced1d2b40cc75314c068cdc","Purses","accessories.csv"
"eefa8266c7110247d2d251efc2f94aad7b1864e56f7066420bcabb30b828c928","Wallets","accessories.csv"
"a97eceb61a2052f1f0feda95b7b100730b3e2f8a1bd9045ce3132462c40f1593","Watches","accessories.csv"
"fa499fc2c3875ecb8dd8e537e78caf505c85cd99e977dba3ffe398d03d095816","Watches","accessories.csv"
"08619197726dee33b5791fa91c0c501b070dae3b6276b58fb90d55a1079ef5aa","Watches","accessories.csv"
"fe01233fb5f621dc5f78f821cdd4e7d36b983f0fce5e498480befaaacefed982","Purses","accessories.csv"
"ff2b8124d01a30d44b814b752995601d422b1ff114e4c7006ece588ec3e62902","Satchels","accessories.csv"
"5b16130deabbdab1434b6bb2116f0467bd95cf58c2ea8153fbfb5c8cb140bf78","Watches","accessories.csv"
"7df301ee691eddcf79038c8362aa62651d03ee413b0e4ba32feb48d2edc0bc0d","Purses","accessories.csv"
"52bc7f1c3ed7c43e2f87f75227192f2ca4b5fe177473a5ef564979a06d45c10b","Watches","accessories.csv"
"125f5408d420b1be56db2b00a85c3a4743246b9371f5cfef24a2683e9e0f2062","Purses","accessories.csv"
"c7d5c4689f3e4bca2d411683c1661f6b3bfc4ab4620899516aae4d0858410f98","Satchels","accessories.csv"
"2667b82334458b35f501bce24915a8d890626f9a74549e6226d7114369432195","Satchels","accessories.csv"
"8d2cc41c811d7f617107a00c03ffcbafe5eb200dca3294cb0a60c0ff46ab7f3d","Purses","accessories.csv"
"1c26bb2eb6c399ca08c6fba67982e72f5f566de751ca6565a30e701e1a6f2179","Wallets","accessories.csv"
"6d5c8b7270eb99e13297d8575381946b1abec4d1d83a8c0520bd4c758060f28b","Purses","accessories.csv"
"5190380f0553d8ade6de4c29cf3528166ae23db9a5f729506c94c44b3809d6b8","Purses","accessories.csv"
"91a1fc45e055fa8ad2d143d0f71a6f91f3bd08c314610fa3f3d8f26cfed9c349","Wallets","accessories.csv"
"9039556aa8c9eb583cccbd62166e580bf6ec7c5d25ce24489e004aace638cf42","Satchels","accessories.csv"
"8b73592d0ed57562713230748d4abbf918821e03c29789f9a47a0aa5b38bfee1","Satchels","accessories.csv"
"1b213d4f15ab6f8523de9231550c0d098a38bda8d670fe77d5f83eaee72fa4d2","Wallets","accessories.csv"
"37b090a8ca66f910b60eae2358fc023336ed63d61b61506d2bcad7e1d1b1e085","Wallets","accessories.csv"
"38eaa4711495cf4b2ba3cfb887fa71cc7fa5c42a64ff096602014e7251cce143","Wallets","accessories.csv"
"051f62ed990665b4469648cd72f870feb30648aa6e9cbab33f721ffabc1588fc","Purses","accessories.csv"
"c1c14a891be69f22f64d047aabc4be611c1fdd3afdd1d984138d6fa7c36135bd","Wallets","accessories.csv"
"fe99a3bba331aedbde80dde2fc72419091310441b922d346c446d15c09f9b181","Wallets","accessories.csv"
"85a533a2d6174f62e765d89ab2178cf01fe19bb8f5cbb937061ef415cbf1ba6f","Wallets","accessories.csv"
"9731c3e2e1120ecedca85968b01d6e19597eb09ac11851ca644587b9823209ce","Watches","accessories.csv"
"8c01b0fe86fbe7f0a9333d73cb83a5c613507c04ca2f4656d520ea920124b763","Purses","accessories.csv"
"bcbafd90b9038de2a76d2ae88cfd5fd63e6a35a5ee8f156debb204218d020484","Purses","accessories.csv"
"1e28eff7f1c2a89b2c1d445990598b0ebf9d28b3af9e5623a34fefc2af3bc151","Watches","accessories.csv"
"bdeb91cd374baed515292ce746ec9fd87e5bafdc2324dcb9fbfed9030bf1bd9e","Wallets","accessories.csv"
"3a5f37dbcbb41472d783ac6f50f3d64a4a9d377b9ab517374d7bc8f6304f7032","Wallets","accessories.csv"
"6e4a91b3822717a0d8a9af2504fba5f3c0b71076d3ae1c2d4ed9254256dc0b22","Satchels","accessories.csv"
"c79f99c4623b08f930813360d3ad891b60effb78b4dc3eead9325f7c08ead0ff","Wallets","accessories.csv"
"ed6d2786aa8f881605650b97eb85e0e39aae36e549a47c96992a8c1b110c7cf8","Purses","accessories.csv"
"0f793775dccf1a562aeefaf7e0e93d9a0a5006acbe5534be3fb8eb0b1c91d47c","Watches","accessories.csv"
"8e587a00dc57c25b9cbc6ee45fd2d58c4fbda05988fd5e3999c8a57261661715","Wallets","accessories.csv"
"dc990696d8720fbc3821b2075193e8ffdfe1169fd9365a9267ffde9e5ca83768","Watches","accessories.csv"
"016d3a244d8879d19583b221ed78390b02b8faf2fae701c91d0a03b6aff77c2d","Purses","accessories.csv"
"1f8eb9b8252bf994ac18da03dad9996f73195d467f228a6812c4c6148a824689","Watches","accessories.csv"
"7b6494a591422dc7ab7ff3bcec02c9249d73ce6961d14c9508b1c19384950f0c","Satchels","accessories.csv"
"fecae69c752ba90b59278e2cb7be1a8557721958bfeed9ac96f0088c849424ce","Wallets","accessories.csv"
"02d43f10ec84c420d9dc322e5c7c7184da471606e91555b5c37a4f5ec69bc850","Purses","accessories.csv"
"3f64378bbc36e2ff1364aa0335a6d7f7a849851236f07e19489479249dc6b1ae","Purses","accessories.csv"
"f508d4fbd9c10e205cc8b3b88326bff3dab531fbc645a02440ce38408ba1aea5","Watches","accessories.csv"
"b07d4f834327e906613e66e10be3947f6a0d094d192ea70541a9299c522ffc84","Wallets","accessories.csv"
"035e54bff9da95ed6b5145e95a41d3bf3fd0fbcac1d323703283792f1ab1b2d0","Purses","accessories.csv"
"2c9d5bbb08085f794607a34223f93dd5bdd323ed4f2fbe6bca29d77ccff9ee4a","Satchels","accessories.csv"
"6e583d7f570270ee3ddf2a59cc761e557f99eb67768255ff385e2ed6bcc03aeb","Purses","accessories.csv"
"5a411c43c2c6e1282f0370e224c19a20720827f89ef889e2f509a0d23b0cad37","Watches","accessories.csv"
"1613a8705cd5ac8c21aca0715fa5719d090cb592cd233fe4f75e9a8de7fed5f7","Purses","accessories.csv"
"8696a4434d141df64c55537fa2a89551c41a33f78f86631f4d83a2f317a61baa","Satchels","accessories.csv"
"92a03998123b15df030dc7e4a3ed838f574951bc268fa816e49ec9886c16a2a5","Wallets","accessories.csv"
"f61dd6f159cce956530a9a9854fc938468baae141bb2f7150543348632fc134f","Watches","accessories.csv"
"2e9912d86f0cd6312fb4b59e6978f4c9b32d130246cafa35ad174ba30aae04ba","Wallets","accessories.csv"
"669776036f06d7d81922b742cf42d5701b589ba57ee3a2f4154d1a5a5461ccb3","Watches","accessories.csv"
"b994f79a61fe1586e8cadd985f6848b6be46425a4c3c648e79d877624f4dce2b","Satchels","accessories.csv"
"bcc54fa8f52b3c6b6ea0e339e5db49ac7da05ee54ae25424507185b33851b740","Satchels","accessories.csv"
"f0f5e8d9dcb7992b04b838995281102e69ad6aef2773518891f3d3fb9612b184","Purses","accessories.csv"
"fdeea5690dcb2fab5240a7fa3a2ed7b641aa2005b00df53c657697e198b0057d","Purses","accessories.csv"
"f15ef7b7388868692013c35effcf3c8671fa1242c2d3d8bd7e20548bed3cc0b9","Wallets","accessories.csv"
"bf370ffe44929bf768568cdb3ae4cc35bb6b31c8738fda9c8fbd107db2822014","Satchels","accessories.csv"
"007374de590b5057430e0f0f4729d18f148018a40e2dd0107e5433455ed6acfc","Watches","accessories.csv"
"e759447c0c2b2c6b3002687e16a6006017b4671910b4a431457aad01460cc46c","Purses","accessories.csv"
"e22355e3df8902f1571546368f77c73847892ee1a0f39d4b4fef631a23ef24ae","Watches","accessories.csv"
"cf4418761983e541a27698143041621efb5809120f665b496f091f41591d4102","Purses","accessories.csv"
"b948960215035cc2925a17fddba2e81ffdbb5f524651f4e6689e38ad24ea956d","Satchels","accessories.csv"
"22b4d3b739115a4d2a16798c3861fcf0f4fda176af864e79e3f6bd7276594061","Watches","accessories.csv"
"6c580ef2b86f484fb94998c5ed72eff9802a9debdf5cc5bda87c3c9e0f0f8835","Wallets","accessories.csv"
"b9f6f22276c919da793da65c76345ebb0b072257d12402107d09c89bc369a6b6","Shirts","clothing.csv"
"c2b5fa9e09ef2464a2b9ed7e351a5e1499823083c057913c6995fdf4335c73e7","\"Gingham\" Shorts","clothing.csv"
"faaee0ff7d06b05313ecb75d46a9aed014b11023ca1af5ec21a0607848071d18","Tanks","clothing.csv"
"5cd72da5035f2b36b604a16efc639cd04b6cfae7e487dcba60db88d3ef870f1e","Blouses","clothing.csv"
"00449a86bb34e443a5f84635661f63514574a030a15e2e57b81b2c3f4fa49650","Cardigans","clothing.csv"
"b6161d458c4cc28331291235d05b3e458918d2ed21abfc4b86e4bac047b5553c","\"Gingham\" Shorts","clothing.csv"
"e088d5dbbca4c61e870dd32e2584623da88870327f060bd0d27465136366f353","Blouses","clothing.csv"
"4727745894cc3d99632c89a64067f69327913989cddb9e2de5793d4de12ef4ef","\"Gingham\" Shorts","clothing.csv"
"1ed6083eb9dc193dcd42466b57adce9f581cd70207426a37036a5dda3b3ad55a","Tanks","clothing.csv"
"2c3d6ecd8ee8dec11e97c6ca5fb4390ab6b2a48c7f0983f49e80544320878246","Blouses","clothing.csv"
"4a4bfb8d5cd78831438ec6b6a113e35af90c5c5a762fd12af8364b502a09bfc4","Tanks","clothing.csv"
"bf3d5f4e627c28d67aba0af8df51ab84209d0cdc99b00a5974e9f6f45e865c1a","\"Gingham\" Shorts","clothing.csv"
"8eed1ebcdb88ce0d8f397d8d1fba5de0e224a2294ce1b1ed1e5d04b771d30d4b","Shirts","clothing.csv"
"20e17b8b2f9d71804192111f3bc7cc7117f36a5ebfdb0c309fb5886fbcb47cf3","\"Gingham\" Shorts","clothing.csv"
"4fdd4c60b532053452217587f014b86e6c4dabd531552d75f3d6de7784f52eff","Blouses","clothing.csv"
"e8cee956c334047056a8820065cd5c1d2575a3285a2b09ff237752882932eafd","Pants","clothing.csv"
"8d0eb06f13e26fa3fb1c5f1d7945d544659ad312ebf35f55e0ceb74573468775","Pants","clothing.csv"
"b96c858a8206db09ab13066ee53f24892d2c72b8db7fc0f66db09057e6879d8c","Cardigans","clothing.csv"
"2d945909f4fc18d5f124d1b88e5ee661e1b7e9e9dbcd106a61a40053609b7a93","Shirts","clothing.csv"
"4a95e65a45fbb0174634d5568c8e4e25db629cc3c30bfb3a7c5da27826db531e","Capris","clothing.csv"
"fbbeb4a38beb0a28adc7d26eb8c83868ee1302cbc696fa34213ee4227854fcfd","Shirts","clothing.csv"
"c5d8f8c5a67e3062474f266ba5ad233ce192d789a4ddf666afc29f4ab1367b65","Blouses","clothing.csv"
"f39abbf2ea544d4e2f11b1e746e53f723795b33c96ee32cd2fb5348bac94932f","Cardigans","clothing.csv"
"c37266ad7483e9f65391fcd78fe992c04ced3075810bae323f21ae5c208363a6","\"Gingham\" Shorts","clothing.csv"
"48bac4da7e7416ffaee70b5a07b71790e02ac782aa05257735d0398b298c9e62","Cardigans","clothing.csv"
"3de048e2cf755e88edf8faa097a1461e70f4ea1c053d06d8ca3600993727d07e","Cardigans","clothing.csv"
"7bd12e173944a4c9649700ab31fa95976480d9ba688b4d60c193882993f2ee92","Capris","clothing.csv"
"cae3fb08f049c397a0a6aba8e2f94dfaf24687bd8a05001a47367fbc5036e53b","Shirts","clothing.csv"
"d2e616c475b513052dec9830e282c3432fe179f99fa6afc6eb943d08af931bc4","Blouses","clothing.csv"
"4ac05dacb62fcc8e8674f217e8c29390c2802970748ae5ec7a7b9e385de06c5d","Tanks","clothing.csv"
"38f304423ea50739aff8e67b486ec722aec07777c9a2e25a6cb9e9163dec78a7","Capris","clothing.csv"
"afc009e0e9246fd84bc9d71521adccae01bbc7d52634207732396c2fe4953806","Shirts","clothing.csv"
"8eb68feddc77279ba2e6d6db85d2f387cc08c0e73add735a1fd427a4ef2d79c1","Pants","clothing.csv"
"e730890bb71b41c306ce931ef07a1ea9a06997b7d13f5e99b2f6a3d5119d619c","Pants","clothing.csv"
"a5f7527d4ce53a6e6cc272cef5b2c7bc9237ee7220afc7ef2f236ab20a120481","Cardigans","clothing.csv"
"93c7733f0d2d7e55193ee9b07874d3bd8a2eff0c7bbc372b0a5af7eebed001e8","Pants","clothing.csv"
"25e385c687261e615aa2eb1266563d6737268ea8204589d9bba5f6446387a92d","Pants","clothing.csv"
"7784d669e0bbeff825ecbdb36a3862692bf47e3492a5a4e4fc69acd2aa0fc847","Capris","clothing.csv"
"baae16f536e3bbe07f83cb407648641d78cf0321adc7c75176101911064f423c","Cardigans","clothing.csv"
"ed74d2225168cc5e63055fff211c7971310de29140f7b57eac7c8b6b148d0832","Blouses","clothing.csv"
"f066747ca77b1283ea29ddefc3dcd49f455e5d7ccd7b6975020f2e3cbcbe5e22","Blouses","clothing.csv"
"b5cb51bf78c16667a46d6ad55a0eb148c01084380de0a0dd2026c0b269335850","Blouses","clothing.csv"
"aaa812346934dcd4da6a0b833f0fb688f7df5d23351466f10103c6d144b073e0","Cardigans","clothing.csv"
"3ad0d6f7b77714673418a27733c80b4b0374a4c11e30742035c908c93f37245b","Blouses","clothing.csv"
"654c368d2b4e126ee939092a08263d5d68150c2474de71ee7a3bdfe9619ce48c","Pants","clothing.csv"
"bf9d728e7bc31692f38b12a862efd83137ceef441717468f35121e2428d42f42","Tanks","clothing.csv"
"beed2babda36af043bd416f336c97d025d1076015353fecb0db4577bf7b0bc88","Tanks","clothing.csv"
"aea68a6f77c5ba41895caf866dd170b343d4b4401d1086c67f1aa710d06c8f7a","Capris","clothing.csv"
"71cb757c1d706dc3458c05dceca1277af281bd08a8f2ae4e7ae2090df5f8f604","Shirts","clothing.csv"
"f68162a4c51463fef11daedd919ecb69d4a2168dc16e152761117cce05731ecf","Shirts","clothing.csv"
"e215789f08277db1bf007d4524f77938e5125b9024032566a4386f6aca27dcbd","Capris","clothing.csv"
"998ff6c00213603c24d053b151a2ef5d6d0991edf311de393e6b1f38b4c637ad","Cardigans","clothing.csv"
"cff2c4211cdcc3db25a5eea4c3ef9d8935d83a67dcb85f77dcd9fede75360df6","Capris","clothing.csv"
"d26b19d484a5b70fef79802a8f521a5fbfd23f7518773416c4e771e834e6de56","Tanks","clothing.csv"
"8cb9f4b523312b6adfc079e7a33e126ae80cc5d6183c3df9cb0198b13e44250a","Capris","clothing.csv"
"59e5f1e1eab0f8a9112eda555674a0af70d54ab5eac07f24f1ea5ad93bf53c76","Cardigans","clothing.csv"
"f34c9bd2931ec0a4bbae002c2d55a49782eab991f75031d42baf0afde2e2f2db","Shirts","clothing.csv"
"c27fcf451eb6933ca02bef2650661f472dde04e6bfcacfc603a0dee609cb2667","Tanks","clothing.csv"
"586988059447d03ca50591d37c14529cc8f119ef3714a0fd5997a7e46d915e3f","Blouses","clothing.csv"
"8d033e6ed165c054a35301ec9a03e218eecb1e58615d943aa637c799157bc67c","\"Gingham\" Shorts","clothing.csv"
"92727b45ee998dd902665945573c298f1d432f7441544407470f3afa2e312236","Shirts","clothing.csv"
"717a447d063b97dc2c678f0b7c5abf1de4d4a011e7a25c98035700da0c7e0d70","Capris","clothing.csv"
"db45b78f6024692a9080d3f9d605356a079436182329159d51ce99350a385921","\"Gingham\" Shorts","clothing.csv"
"bc5bce977ea6f303f5fd2150a4f7a9fd8e451ba40e00ae6c073be155d8c0c7b6","\"Gingham\" Shorts","clothing.csv"
"43ddb7e88f550cc8844551080f89724660ac55e6b52857b4d02cc1ab75e43d07","Cardigans","clothing.csv"
"8f7accd2e84236bad5ccc0f55e37cfb01e743041e59874874d147c7849bc4b03","Tanks","clothing.csv"
"a04854a1012a7d436a015c605e04ebdf53e8bfb974c3167c0ddfa00fffc2aa2a","Capris","clothing.csv"
"fea6c03be00afd0f1bb400d8fc6240eefea9626cd7e8364d46e7fea686b0f1f0","Shirts","clothing.csv"
"b8a4a8bbc00acf61199570c3b36bb4e656ce940697f51b364323934707ece796","Pants","clothing.csv"
"6a07a90f74e555319f62972d15bfa128b036fedf47256e56bde6f7307d76cb2f","Pants","clothing.csv"
"22be595f6f51f20be97a851254f52baa4c8de41c40754d7844254934b869bc6d","Pants","clothing.csv"
"9d5716a9701174c490dde8f249b12578513575eca3c5138ee8511aaa1bcec617","\"Gingham\" Shorts","clothing.csv"
"c5442aaef95bf5868fa4b0e39bd61f05ae0e278e5c83f95c2f8c8f7676dec9f2","Shirts","clothing.csv"
"da3d819434e27f6efec849b9453b814e2aa13b836847ca126dd7a7288e347fc5","Tanks","clothing.csv"
"179d86b14bdc36563e891fead4b48dfa0c80fd7854104f9a3214d27b62f94edb","Cardigans","clothing.csv"
"7f732dc5380f593d261000a578ac0e4c35f89ba191eca82f0c3190eb90be1541","Capris","clothing.csv"
"a1f1bb68dc58ad72595ac6864bc53aafee90c4a3a030514eed21625d680754ea","Shirts","clothing.csv"
"59afe6e61c7ca001f1ff2c22f973bc4601dd4121c1deef2841c63575ef3368c1","Pants","clothing.csv"
"f83a2bd36b7ee2bd7b6fa171cd17e19cb60a4417c46a6116870a27dfbeceaf62","Pants","clothing.csv"
"388a9028cf6de9bbd97677857d4b03651de256db73279e3756661d3b869e1378","Capris","clothing.csv"
"1b9a9daa3fa6513bfaa29e8d50c95f266664d4631d7bd5452583274b32c9b1eb","\"Gingham\" Shorts","clothing.csv"
"6079d86ad017a64591f1000dad2e4724c783814d8f991ecfc62471d3c6dadc33","Capris","clothing.csv"
"3d24a40d2121a22c8a3b4b05db9cb70915e2affde79762d2ea436bfeab720fa7","Blouses","clothing.csv"
"d84342f50cbbb6da5f259e53770ca079bc8753084c745efe8c84a0f1bbbd8538","Pants","clothing.csv"
"2b27a6a25582c8eb15ee5a3b9e812cbb4c2999ae663f61e38b41bb9fd9dc4006","Shirts","clothing.csv"
"645dc339b9035511db3351ab7e1fb68b61e0778016cafa6a65ec00e9f0f589d5","Capris","clothing.csv"
"0d251e81a1e7126552ade01030a8cf6d0eb44e254c988f84f399dbf51eda7ef4","\"Gingham\" Shorts","clothing.csv"
"6bdff51fd08e6f8931f8f42e32bea23c0ba95e74474ce38bd993d27e57a8bc25","\"Gingham\" Shorts","clothing.csv"
"83462a5bea04c3050aec7aa2efe1f893123bb4e68f3cd4aef8deb28e9cf0f48b","Blouses","clothing.csv"
"e74f3746fdc2b0be8c33e68822ece0a18afd062ace779708ce9eada62f6f3ff0","\"Gingham\" Shorts","clothing.csv"
"9795b8ae27465cd595fb6bcb49c3908ebd01be6a873617112c70d8e72496a12a","Tanks","clothing.csv"
"6332fc7545dcb4770708150e3f748bba16f9d8270bc87f81071eec1383afe31b","Shirts","clothing.csv"
"a016d63baeb3f423572d62639c69405f3ab6f1f4295c0b269a9c8c0ccd87cdf3","Shirts","clothing.csv"
"2e20fbac81b91ccea7edfad341caf67821b728a80dae6bb03fc0a23ecbb62961","Pants","clothing.csv"
"fd0efffddceb4bcfcd998575f017c6471245436ed7615cd6398088b75688b91a","Shirts","clothing.csv"
"1811c1907d0c39045b44fc0ea85811be53a79efb93e57c8f42b5d454ea6f43cf","Shirts","clothing.csv"
"c9d713ce9a10791f1fb2c6ba6db382dbd07832b7c1819d284d1b05b06db492a1","Shirts","clothing.csv"
"dace15ffb07e257a1c45d25ae2f1dd701d08fc1fd5214d8926ba5110f5b9feba","Pants","clothing.csv"
"c77325c0f8254e2baba043f1bf216b8aad4f940dc7ca6a41e711dc26d4b7832c","\"Gingham\" Shorts","clothing.csv"
"8b06683d198d4666e12966c2bd63e57fd2bf76b842b6ca4e58a5bbd84d00cca5","Capris","clothing.csv"
"c087609bf73564ed4a2fa9c2b27b802ef71a9d94565bf2d92861811210f35479","Shirts","clothing.csv"
"8863873bb3ba52bca3ca89f1f26de878b380088695ea678e207b125f8341a525","Capris","clothing.csv"
"8fa360a315d0c6c8cbcb23611dec9c3a155ec1a1783dff7efdae33533acff4ea","Capris","clothing.csv"
